name,exonCount,geneType,txLen
ENST00000536984.2,11,protein_coding,113473
ENST00000397968.2,12,protein_coding,130482
ENST00000581601.1,2,protein_coding,40803
ENST00000262150.2,12,protein_coding,103052
ENST00000540086.1,10,protein_coding,99044
ENST00000583687.1,5,lincRNA,383074
ENST00000581844.1,5,lincRNA,6489
ENST00000319445.6,8,protein_coding,320458
ENST00000360242.5,8,protein_coding,257110
ENST00000584156.1,6,protein_coding,174461
ENST00000583991.1,3,antisense,135068
ENST00000584435.1,4,protein_coding,95393
ENST00000255674.6,49,protein_coding,202153
ENST00000454359.1,48,protein_coding,201918
ENST00000437017.1,36,protein_coding,144361
ENST00000580927.1,3,lincRNA,54169
ENST00000583169.1,11,protein_coding,125262
ENST00000327305.6,11,protein_coding,120569
ENST00000299430.2,11,protein_coding,118148
ENST00000397929.1,5,protein_coding,31661
ENST00000580049.1,5,protein_coding,31661
ENST00000581862.1,4,protein_coding,105631
ENST00000581541.1,3,lincRNA,119757
ENST00000340533.4,5,protein_coding,38721
ENST00000494131.2,6,protein_coding,38639
ENST00000397914.4,4,protein_coding,38536
ENST00000358821.3,12,protein_coding,50587
ENST00000585136.1,5,protein_coding,32819
ENST00000582365.1,11,protein_coding,52612
ENST00000584235.1,4,protein_coding,28741
ENST00000579022.1,3,protein_coding,18228
ENST00000382638.3,2,protein_coding,17763
ENST00000584508.1,3,protein_coding,11665
ENST00000581750.1,4,lincRNA,6193
ENST00000443185.2,8,protein_coding,137503
ENST00000524431.2,7,protein_coding,137002
ENST00000583578.1,3,protein_coding,82249
ENST00000320610.9,31,protein_coding,147312
ENST00000253159.8,31,protein_coding,146568
ENST00000583095.1,3,protein_coding,23744
ENST00000382582.3,7,protein_coding,38269
ENST00000355994.2,9,protein_coding,153985
ENST00000397875.3,6,protein_coding,38204
ENST00000397866.4,6,protein_coding,38211
ENST00000397865.5,5,protein_coding,38226
ENST00000527041.1,3,protein_coding,37325
ENST00000359645.3,6,protein_coding,37276
ENST00000528160.1,3,protein_coding,36999
ENST00000397869.3,6,protein_coding,36755
ENST00000354542.4,2,protein_coding,36935
ENST00000526111.1,7,protein_coding,36713
ENST00000580402.1,8,protein_coding,124835
ENST00000579129.1,7,protein_coding,152418
ENST00000578193.1,7,protein_coding,36601
ENST00000397863.1,4,protein_coding,118906
ENST00000397860.3,4,protein_coding,119991
ENST00000487778.1,5,protein_coding,115836
ENST00000299727.3,3,protein_coding,18354
ENST00000583629.1,3,lincRNA,139145
ENST00000578030.1,2,lincRNA,10365
ENST00000426216.2,30,protein_coding,308890
ENST00000307671.7,29,protein_coding,308095
ENST00000253506.5,10,protein_coding,133470
ENST00000591814.1,8,protein_coding,72073
ENST00000397790.2,9,protein_coding,133380
ENST00000587635.1,8,protein_coding,71546
ENST00000427363.2,10,protein_coding,131353
ENST00000542384.1,9,protein_coding,131353
ENST00000318065.5,10,protein_coding,129002
ENST00000545796.1,9,protein_coding,127411
ENST00000592223.1,8,protein_coding,67669
ENST00000329101.4,10,protein_coding,128988
ENST00000586434.1,9,protein_coding,127186
ENST00000299543.7,13,protein_coding,74710
ENST00000075430.7,12,protein_coding,74658
ENST00000587315.1,2,antisense,931
ENST00000451882.2,4,protein_coding,6262
ENST00000353265.3,3,protein_coding,90315
ENST00000470488.2,3,protein_coding,64499
ENST00000572573.1,3,lincRNA,4738
ENST00000572608.1,2,lincRNA,764
ENST00000573909.1,3,protein_coding,3016
ENST00000308911.6,4,protein_coding,2168
ENST00000594555.1,2,protein_coding,955
ENST00000608049.1,5,pseudogene,13155
ENST00000582707.1,15,protein_coding,53009
ENST00000400266.3,15,protein_coding,52815
ENST00000383589.2,14,protein_coding,53407
ENST00000261601.7,16,protein_coding,56022
ENST00000581677.1,1,lincRNA,2131
ENST00000580756.1,2,lincRNA,2429
ENST00000580242.1,2,lincRNA,627
ENST00000582120.1,2,sense_intronic,673
ENST00000579492.1,3,lincRNA,6727
ENST00000327228.3,1,protein_coding,1158
ENST00000410242.1,1,misc_RNA,334
ENST00000580436.1,5,protein_coding,30223
ENST00000400606.2,9,protein_coding,53301
ENST00000540035.1,11,protein_coding,53312
ENST00000581619.1,8,protein_coding,47554
ENST00000459288.1,1,miRNA,93
ENST00000338387.7,9,protein_coding,33627
ENST00000579494.1,9,protein_coding,33465
ENST00000585150.1,2,antisense,2615
ENST00000323274.10,7,protein_coding,15975
ENST00000323250.5,5,protein_coding,15255
ENST00000323224.7,6,protein_coding,15742
ENST00000581920.1,5,protein_coding,5643
ENST00000383578.3,16,protein_coding,40117
ENST00000319815.6,9,protein_coding,15259
ENST00000251101.7,16,protein_coding,38818
ENST00000340116.7,15,protein_coding,38507
ENST00000580982.1,13,protein_coding,38576
ENST00000583973.1,8,protein_coding,13850
ENST00000539164.1,7,protein_coding,21368
ENST00000580007.1,2,antisense,1126
ENST00000577961.1,12,protein_coding,53680
ENST00000583314.1,1,antisense,1714
ENST00000579595.1,2,antisense,1387
ENST00000581712.1,1,sense_intronic,1605
ENST00000383960.1,1,snRNA,147
ENST00000610185.1,1,lincRNA,483
ENST00000582554.1,2,antisense,13246
ENST00000581719.2,1,processed_transcript,3902
ENST00000580612.1,3,processed_transcript,1056
ENST00000577358.1,2,processed_transcript,898
ENST00000450565.3,5,protein_coding,4961
ENST00000579794.1,4,protein_coding,7064
ENST00000564872.1,2,lincRNA,1911
ENST00000606879.1,3,lincRNA,14292
ENST00000362327.1,1,misc_RNA,292
ENST00000583827.1,3,lincRNA,1736
ENST00000319888.6,8,protein_coding,33985
ENST00000574538.1,9,protein_coding,33034
ENST00000459316.1,1,snoRNA,135
ENST00000583253.1,1,sense_intronic,1049
ENST00000261597.4,17,protein_coding,45125
ENST00000365354.1,1,misc_RNA,112
ENST00000364005.1,1,snRNA,107
ENST00000579647.1,2,pseudogene,3226
ENST00000609587.1,1,protein_coding,460
ENST00000459147.1,1,snoRNA,90
ENST00000384307.1,1,misc_RNA,117
ENST00000581172.1,2,antisense,10711
ENST00000308080.5,5,protein_coding,7827
ENST00000261596.4,20,protein_coding,94954
ENST00000608032.1,1,antisense,720
ENST00000581139.1,1,pseudogene,1264
ENST00000581488.1,2,antisense,2441
ENST00000584431.1,4,antisense,12416
ENST00000582591.1,4,antisense,18393
ENST00000581568.1,3,protein_coding,10450
ENST00000516449.1,1,snoRNA,133
ENST00000516544.1,1,snRNA,62
ENST00000582016.1,3,protein_coding,9610
ENST00000580139.1,5,antisense,56881
ENST00000609924.1,1,lincRNA,686
ENST00000579226.1,4,protein_coding,8747
ENST00000217652.3,4,protein_coding,8707
ENST00000578611.1,5,protein_coding,8399
ENST00000585090.1,2,protein_coding,2065
ENST00000580887.1,4,protein_coding,3961
ENST00000536605.1,4,protein_coding,3961
ENST00000578800.1,3,antisense,6387
ENST00000581905.1,3,antisense,6413
ENST00000578787.1,2,lincRNA,43148
ENST00000558690.1,3,lincRNA,2784
ENST00000401449.1,4,protein_coding,46333
ENST00000459517.1,1,snoRNA,91
ENST00000548489.2,3,protein_coding,10802
ENST00000551557.1,2,protein_coding,504
ENST00000343820.5,3,protein_coding,8687
ENST00000407501.2,4,protein_coding,8468
ENST00000405385.3,3,protein_coding,8432
ENST00000551402.1,2,protein_coding,6937
ENST00000577543.1,3,protein_coding,7393
ENST00000551541.1,3,protein_coding,6352
ENST00000345133.5,3,protein_coding,6454
ENST00000330513.5,3,protein_coding,6735
ENST00000400167.2,3,protein_coding,4633
ENST00000472042.1,2,protein_coding,2998
ENST00000579007.1,4,lincRNA,12682
ENST00000462264.2,1,misc_RNA,296
ENST00000458894.1,1,snoRNA,104
ENST00000577995.1,3,antisense,3077
ENST00000575606.1,2,antisense,3279
ENST00000576606.1,3,antisense,3261
ENST00000317114.1,3,antisense,4239
ENST00000574411.1,3,antisense,3246
ENST00000573355.1,3,antisense,2774
ENST00000573177.1,1,antisense,1388
ENST00000572856.1,2,antisense,4599
ENST00000577848.1,3,antisense,2873
ENST00000584060.1,2,sense_intronic,1414
ENST00000459060.1,1,snoRNA,104
ENST00000577649.1,3,antisense,18890
ENST00000583571.1,3,antisense,4727
ENST00000384548.1,1,snRNA,107
ENST00000582054.1,5,antisense,51591
ENST00000565759.1,3,antisense,28764
ENST00000568986.1,2,antisense,16350
ENST00000565979.1,2,antisense,28837
ENST00000565811.1,3,antisense,30773
ENST00000410531.1,1,miRNA,78
ENST00000583985.1,2,lincRNA,4296
ENST00000580650.1,2,protein_coding,52219
ENST00000434239.3,2,protein_coding,51857
ENST00000584896.1,3,lincRNA,11695
ENST00000579933.1,3,lincRNA,5651
ENST00000581067.1,1,lincRNA,1875
ENST00000357006.4,4,protein_coding,7022
ENST00000400143.3,3,protein_coding,5338
ENST00000579113.1,2,lincRNA,7269
ENST00000581798.1,2,lincRNA,3690
ENST00000542652.2,16,protein_coding,73978
ENST00000427684.2,11,protein_coding,26637
ENST00000542146.1,11,protein_coding,26622
ENST00000577527.1,4,antisense,17349
ENST00000516767.1,1,snoRNA,85
ENST00000578391.1,3,antisense,3813
ENST00000516763.1,1,snoRNA,72
ENST00000516623.1,1,miRNA,106
ENST00000606807.1,1,miRNA,139
ENST00000581347.2,3,protein_coding,13884
ENST00000582939.1,2,antisense,1977
ENST00000580845.1,3,antisense,1977
ENST00000383490.2,1,protein_coding,1920
ENST00000577704.1,2,antisense,4685
ENST00000363767.1,1,snRNA,117
ENST00000578427.1,3,lincRNA,4188
ENST00000578677.1,2,protein_coding,10968
ENST00000580618.1,1,misc_RNA,275
ENST00000362402.1,1,snRNA,107
ENST00000583065.1,2,pseudogene,864
ENST00000582033.1,2,lincRNA,2249
ENST00000582386.1,2,sense_intronic,833
ENST00000479676.2,1,misc_RNA,296
ENST00000563503.1,1,lincRNA,508
ENST00000577327.1,2,antisense,1042
ENST00000419673.2,17,protein_coding,81242
ENST00000531294.1,17,protein_coding,77936
ENST00000418986.1,15,protein_coding,61382
ENST00000314319.3,16,protein_coding,78508
ENST00000532996.1,15,protein_coding,47931
ENST00000583659.1,2,antisense,1626
ENST00000580197.1,3,lincRNA,3095
ENST00000516088.1,1,snRNA,109
ENST00000584722.1,2,antisense,2743
ENST00000584392.1,1,misc_RNA,282
ENST00000383467.2,1,protein_coding,923
ENST00000391324.1,1,snoRNA,134
ENST00000408704.1,1,miRNA,115
ENST00000579509.1,2,antisense,8134
ENST00000579332.1,4,antisense,7299
ENST00000584036.1,1,sense_intronic,1613
ENST00000580097.1,1,miRNA,124
ENST00000362986.1,1,snoRNA,215
ENST00000578571.1,6,protein_coding,95810
ENST00000608943.1,1,sense_intronic,513
ENST00000390778.1,1,miRNA,83
ENST00000594251.1,3,protein_coding,602
ENST00000580491.1,4,antisense,6215
ENST00000578897.1,1,sense_intronic,2315
ENST00000579805.1,1,antisense,193
ENST00000461146.2,1,misc_RNA,296
ENST00000329286.6,6,protein_coding,29937
ENST00000580267.1,2,antisense,1169
ENST00000579368.1,2,antisense,11766
ENST00000516510.1,1,misc_RNA,99
ENST00000518815.1,10,protein_coding,43105
ENST00000609424.1,1,sense_intronic,650
ENST00000581670.1,1,protein_coding,2856
ENST00000318388.6,8,protein_coding,31716
ENST00000497577.2,2,protein_coding,1162
ENST00000400033.1,9,protein_coding,30264
ENST00000579467.1,2,antisense,3474
ENST00000465096.1,5,protein_coding,14869
ENST00000582375.1,4,antisense,15381
ENST00000583081.1,3,antisense,12146
ENST00000608008.1,1,antisense,779
ENST00000364013.1,1,misc_RNA,98
ENST00000384364.1,1,misc_RNA,102
ENST00000609701.1,1,sense_intronic,1003
ENST00000459594.1,1,snoRNA,101
ENST00000584509.1,3,lincRNA,19248
ENST00000262120.5,5,protein_coding,67654
ENST00000581641.1,4,protein_coding,62218
ENST00000608162.1,1,lincRNA,586
ENST00000019317.4,10,protein_coding,63106
ENST00000383432.3,10,protein_coding,62447
ENST00000580891.1,1,sense_intronic,3485
ENST00000516185.1,1,snRNA,142
ENST00000609094.1,1,sense_intronic,751
ENST00000580583.1,7,protein_coding,17998
ENST00000584109.1,2,antisense,2797
ENST00000582435.1,3,lincRNA,4100
ENST00000391270.1,1,snRNA,109
ENST00000516871.1,1,rRNA,130
ENST00000577284.1,2,protein_coding,3477
ENST00000536353.2,3,protein_coding,2615
ENST00000357775.5,2,protein_coding,3338
ENST00000306084.6,2,protein_coding,2178
ENST00000426718.3,2,protein_coding,917
ENST00000609787.1,1,lincRNA,534
ENST00000400000.2,6,protein_coding,46020
ENST00000340541.4,7,protein_coding,40297
ENST00000584796.1,6,protein_coding,38374
ENST00000411206.1,1,rRNA,102
ENST00000582159.1,1,miRNA,98
ENST00000582470.1,2,lincRNA,19067
ENST00000580258.1,2,lincRNA,3012
ENST00000458971.1,1,snoRNA,103
ENST00000566225.1,1,lincRNA,2908
ENST00000542979.1,11,protein_coding,24492
ENST00000322897.6,12,protein_coding,26727
ENST00000579385.1,5,lincRNA,10209
ENST00000579413.1,2,lincRNA,1201
ENST00000562202.1,3,antisense,4955
ENST00000538948.1,14,protein_coding,30857
ENST00000285141.4,13,protein_coding,30857
ENST00000581680.1,5,protein_coding,8665
ENST00000584167.1,3,antisense,5303
ENST00000581724.1,1,pseudogene,1908
ENST00000579321.1,2,antisense,1189
ENST00000584321.1,2,antisense,15167
ENST00000592198.1,3,lincRNA,11497
ENST00000609980.1,1,lincRNA,697
ENST00000587114.1,2,lincRNA,41614
ENST00000591029.1,4,lincRNA,11519
ENST00000591318.1,2,lincRNA,846
ENST00000547442.1,8,pseudogene,20191
ENST00000589395.1,2,lincRNA,442
ENST00000561598.1,1,lincRNA,3710
ENST00000586453.1,2,antisense,1079
ENST00000526991.2,1,protein_coding,3054
ENST00000586474.1,2,antisense,1338
ENST00000588284.1,2,protein_coding,572
ENST00000609238.1,1,antisense,400
ENST00000602628.1,8,protein_coding,23733
ENST00000588072.1,11,protein_coding,26602
ENST00000317235.7,9,protein_coding,24879
ENST00000309976.9,8,protein_coding,24298
ENST00000344987.7,10,protein_coding,24263
ENST00000592755.1,2,protein_coding,956
ENST00000399978.2,11,protein_coding,23614
ENST00000609611.1,1,antisense,512
ENST00000590055.1,2,lincRNA,3711
ENST00000588752.1,6,protein_coding,47094
ENST00000589238.1,8,protein_coding,49480
ENST00000269159.3,8,protein_coding,49450
ENST00000588927.1,8,protein_coding,48789
ENST00000592820.1,2,antisense,951
ENST00000587619.1,2,antisense,1004
ENST00000591780.1,1,pseudogene,3365
ENST00000591853.1,3,lincRNA,3728
ENST00000587848.2,14,protein_coding,34087
ENST00000314074.8,14,protein_coding,35688
ENST00000363957.1,1,snRNA,106
ENST00000418274.2,9,protein_coding,27044
ENST00000592203.1,2,lincRNA,1201
ENST00000586882.1,3,pseudogene,14204
ENST00000592370.1,2,lincRNA,1163
ENST00000320477.9,5,protein_coding,23055
ENST00000521296.1,5,protein_coding,22894
ENST00000586226.1,2,lincRNA,3181
ENST00000362832.1,1,snRNA,104
ENST00000269143.3,17,protein_coding,48371
ENST00000516128.1,1,snRNA,62
ENST00000590956.1,6,protein_coding,23568
ENST00000440960.1,7,protein_coding,24338
ENST00000336990.4,7,protein_coding,24340
ENST00000592149.1,6,protein_coding,12306
ENST00000587735.1,5,protein_coding,10953
ENST00000589843.1,2,lincRNA,4739
ENST00000586591.1,2,antisense,4647
ENST00000588197.1,3,antisense,4827
ENST00000589795.1,1,antisense,4910
ENST00000459256.1,1,snoRNA,102
ENST00000585853.2,3,protein_coding,5429
ENST00000400514.2,2,protein_coding,701
ENST00000589405.1,3,protein_coding,27754
ENST00000585877.1,1,sense_intronic,720
ENST00000262127.2,12,protein_coding,30143
ENST00000423709.2,11,protein_coding,29626
ENST00000586887.1,4,protein_coding,3985
ENST00000587889.1,2,lincRNA,11104
ENST00000589930.1,2,lincRNA,9932
ENST00000364596.1,1,misc_RNA,102
ENST00000563722.1,1,lincRNA,1273
ENST00000591497.1,9,protein_coding,51680
ENST00000588211.1,3,antisense,6480
ENST00000593121.1,2,lincRNA,2216
ENST00000586278.1,2,antisense,12594
ENST00000589601.1,2,antisense,2243
ENST00000592655.1,2,antisense,1526
ENST00000588204.1,2,antisense,4041
ENST00000588672.1,4,antisense,8060
ENST00000581537.1,1,miRNA,80
ENST00000585817.1,4,antisense,9804
ENST00000590468.1,2,antisense,821
ENST00000587344.1,1,sense_intronic,4215
ENST00000589045.1,2,antisense,649
ENST00000585366.1,2,antisense,8369
ENST00000610087.1,1,sense_intronic,611
ENST00000590042.1,3,antisense,3637
ENST00000583168.1,1,miRNA,87
ENST00000590308.1,1,protein_coding,3720
ENST00000592991.1,3,protein_coding,3955
ENST00000588397.1,2,antisense,871
ENST00000322247.3,5,protein_coding,63214
ENST00000402563.1,4,protein_coding,63242
ENST00000580433.1,1,miRNA,52
ENST00000588475.1,3,protein_coding,60503
ENST00000494228.2,1,misc_RNA,269
ENST00000543302.2,11,protein_coding,33626
ENST00000535051.1,11,protein_coding,35409
ENST00000589866.1,11,protein_coding,29630
ENST00000390194.2,1,miRNA,72
ENST00000324750.3,1,protein_coding,1319
ENST00000589203.1,6,protein_coding,56467
ENST00000591211.1,1,antisense,1085
ENST00000589498.1,3,protein_coding,32491
ENST00000592926.1,2,antisense,685
ENST00000590202.1,3,protein_coding,27710
ENST00000516425.1,1,miRNA,109
ENST00000581935.1,3,pseudogene,6305
ENST00000391027.1,1,snRNA,107
ENST00000580200.1,5,lincRNA,7516
ENST00000582957.1,4,lincRNA,5102
ENST00000581457.1,4,lincRNA,21324
ENST00000358970.5,11,protein_coding,31249
ENST00000389891.4,7,protein_coding,14533
ENST00000363262.1,1,snRNA,107
ENST00000579292.1,5,protein_coding,80460
ENST00000447268.2,17,protein_coding,47958
ENST00000363775.1,1,snRNA,107
ENST00000579337.1,1,miRNA,79
ENST00000581117.1,2,antisense,9099
ENST00000581101.1,1,miRNA,77
ENST00000582962.1,4,lincRNA,6442
ENST00000584414.1,2,lincRNA,10186
ENST00000584531.1,4,lincRNA,27473
ENST00000580867.1,2,lincRNA,863
ENST00000583306.1,1,lincRNA,1101
ENST00000583946.1,3,lincRNA,47323
ENST00000584033.1,1,misc_RNA,281
ENST00000581690.1,2,lincRNA,4744
ENST00000581666.1,2,pseudogene,731
ENST00000455308.2,7,pseudogene,16708
ENST00000410155.1,1,snRNA,105
ENST00000401386.1,1,miRNA,91
ENST00000516077.1,1,snRNA,103
ENST00000579247.1,2,lincRNA,697
ENST00000584331.1,2,sense_intronic,918
ENST00000408212.1,1,snoRNA,104
ENST00000580101.1,3,protein_coding,7662
ENST00000300413.5,4,protein_coding,18190
ENST00000579618.1,4,protein_coding,16796
ENST00000582475.1,3,protein_coding,17149
ENST00000577906.1,2,lincRNA,3387
ENST00000584148.1,2,sense_intronic,609
ENST00000578583.1,2,antisense,8934
ENST00000408566.1,1,miRNA,88
ENST00000516868.1,1,snoRNA,170
ENST00000363880.1,1,misc_RNA,111
ENST00000582102.1,1,miRNA,100
ENST00000469988.2,1,misc_RNA,275
ENST00000363107.1,1,snoRNA,205
ENST00000581072.1,3,antisense,5920
ENST00000385052.1,1,antisense,88
ENST00000384961.1,1,antisense,85
ENST00000581613.1,3,antisense,2324
ENST00000577659.1,3,antisense,1966
ENST00000583436.1,2,lincRNA,22551
ENST00000516516.1,1,snRNA,104
ENST00000410588.1,1,rRNA,110
ENST00000584898.1,4,lincRNA,70039
ENST00000577673.1,1,miRNA,83
ENST00000579830.1,2,protein_coding,10721
ENST00000408436.1,1,snRNA,127
ENST00000583490.1,2,lincRNA,2071
ENST00000269216.3,7,protein_coding,33088
ENST00000581694.1,6,protein_coding,29950
ENST00000578504.1,2,antisense,1198
ENST00000364982.1,1,snRNA,107
ENST00000583442.1,2,antisense,4611
ENST00000578741.1,2,lincRNA,14252
ENST00000459476.1,1,snoRNA,102
ENST00000608890.1,1,lincRNA,407
ENST00000525417.1,1,protein_coding,1267
ENST00000391403.2,1,protein_coding,4306
ENST00000384100.1,1,snRNA,107
ENST00000581177.1,3,antisense,8063
ENST00000609775.1,1,sense_intronic,533
ENST00000459133.1,1,snoRNA,103
ENST00000579822.1,1,miRNA,90
ENST00000484900.2,1,misc_RNA,294
ENST00000581687.1,3,protein_coding,9693
ENST00000411091.1,1,misc_RNA,108
ENST00000400473.2,10,protein_coding,123184
ENST00000256925.7,10,protein_coding,124705
ENST00000411067.1,1,miRNA,78
ENST00000585061.1,3,protein_coding,108431
ENST00000420687.2,10,protein_coding,102829
ENST00000585184.1,2,antisense,3191
ENST00000475185.1,3,protein_coding,35247
ENST00000339486.3,13,protein_coding,30318
ENST00000581585.1,13,protein_coding,28294
ENST00000577501.1,13,protein_coding,28193
ENST00000362487.1,1,misc_RNA,97
ENST00000591367.1,6,protein_coding,2445
ENST00000269228.5,25,protein_coding,55462
ENST00000412552.2,18,protein_coding,28397
ENST00000540608.1,16,protein_coding,46758
ENST00000362496.1,1,misc_RNA,106
ENST00000284207.7,9,protein_coding,49507
ENST00000586511.1,2,protein_coding,1183
ENST00000408462.1,1,miRNA,92
ENST00000582300.2,2,lincRNA,24803
ENST00000579713.1,6,antisense,21127
ENST00000584250.1,2,protein_coding,5869
ENST00000577185.1,2,protein_coding,3652
ENST00000578443.1,2,antisense,22527
ENST00000540918.2,9,protein_coding,22258
ENST00000583782.1,2,antisense,7367
ENST00000384136.1,1,snRNA,116
ENST00000399496.3,6,protein_coding,22623
ENST00000399481.2,3,protein_coding,20601
ENST00000415309.2,6,protein_coding,22542
ENST00000327201.6,4,protein_coding,22501
ENST00000581397.1,6,protein_coding,22105
ENST00000399499.1,6,protein_coding,22117
ENST00000583267.1,3,lincRNA,2703
ENST00000363004.1,1,rRNA,119
ENST00000384039.1,1,snRNA,105
ENST00000580757.1,1,misc_RNA,282
ENST00000390762.1,1,miRNA,50
ENST00000399441.4,5,protein_coding,40664
ENST00000579347.1,2,antisense,3198
ENST00000582618.1,5,protein_coding,31437
ENST00000608010.1,1,lincRNA,562
ENST00000362766.1,1,misc_RNA,105
ENST00000579049.1,2,sense_intronic,4275
ENST00000256906.4,3,protein_coding,19329
ENST00000426880.2,2,protein_coding,16834
ENST00000583122.1,2,lincRNA,1706
ENST00000581648.1,2,lincRNA,1124
ENST00000577994.1,3,lincRNA,34017
ENST00000578490.1,2,lincRNA,1186
ENST00000578129.1,2,lincRNA,1161
ENST00000579111.1,5,protein_coding,124584
ENST00000580645.1,2,antisense,831
ENST00000486780.2,1,misc_RNA,297
ENST00000415083.2,11,protein_coding,74012
ENST00000542420.2,11,protein_coding,73875
ENST00000542743.1,11,protein_coding,72713
ENST00000539849.1,10,protein_coding,72592
ENST00000269137.7,10,protein_coding,72888
ENST00000545952.1,11,protein_coding,72478
ENST00000585241.1,7,protein_coding,51216
ENST00000580975.1,2,sense_intronic,1401
ENST00000517112.1,1,snoRNA,141
ENST00000384431.1,1,snRNA,106
ENST00000578367.1,3,lincRNA,3107
ENST00000584630.1,2,protein_coding,76233
ENST00000517037.1,1,miRNA,85
ENST00000583852.1,2,lincRNA,1558
ENST00000391065.1,1,lincRNA,213
ENST00000584560.1,2,lincRNA,1167
ENST00000383168.4,5,protein_coding,13781
ENST00000581374.1,4,protein_coding,7032
ENST00000440832.3,5,protein_coding,6980
ENST00000583022.1,4,protein_coding,5888
ENST00000583148.1,5,lincRNA,21447
ENST00000584547.1,3,lincRNA,2859
ENST00000584566.1,2,lincRNA,3953
ENST00000423367.1,3,antisense,9169
ENST00000582726.1,2,lincRNA,4193
ENST00000515910.1,1,snRNA,100
ENST00000580562.1,1,miRNA,105
ENST00000390796.2,1,miRNA,87
ENST00000408804.1,1,miRNA,96
ENST00000584482.1,7,lincRNA,20135
ENST00000583089.1,2,lincRNA,1012
ENST00000583580.1,3,lincRNA,26098
ENST00000515893.1,1,snRNA,110
ENST00000568243.1,1,lincRNA,554
ENST00000251081.6,17,protein_coding,36028
ENST00000280904.6,16,protein_coding,36372
ENST00000459603.1,1,snoRNA,104
ENST00000257197.3,17,protein_coding,33621
ENST00000257198.5,16,protein_coding,33621
ENST00000582307.1,1,antisense,1039
ENST00000257192.4,15,protein_coding,38941
ENST00000578119.1,3,antisense,10553
ENST00000462981.2,4,protein_coding,12037
ENST00000384292.1,1,snRNA,106
ENST00000384511.1,1,misc_RNA,114
ENST00000257189.4,16,protein_coding,30908
ENST00000580937.1,2,lincRNA,551
ENST00000583706.1,6,antisense,14766
ENST00000579251.1,4,antisense,6774
ENST00000237014.3,4,protein_coding,7286
ENST00000516570.1,1,snRNA,90
ENST00000565978.1,1,antisense,1169
ENST00000363602.1,1,misc_RNA,316
ENST00000583900.1,1,pseudogene,2759
ENST00000269205.5,1,protein_coding,1319
ENST00000579441.2,1,protein_coding,894
ENST00000582269.1,2,antisense,791
ENST00000584876.1,3,protein_coding,16522
ENST00000410388.1,1,snRNA,107
ENST00000580420.1,1,antisense,1582
ENST00000582018.1,1,miRNA,85
ENST00000582233.1,2,antisense,825
ENST00000261593.3,8,protein_coding,39707
ENST00000585103.1,3,protein_coding,21930
ENST00000257190.5,5,protein_coding,38026
ENST00000459168.1,1,snoRNA,103
ENST00000583138.1,2,antisense,2079
ENST00000362503.1,1,rRNA,119
ENST00000269202.6,15,protein_coding,30381
ENST00000581447.1,15,protein_coding,30380
ENST00000581134.1,2,sense_intronic,3087
ENST00000410463.1,1,misc_RNA,104
ENST00000579580.1,2,antisense,2904
ENST00000573479.1,2,lincRNA,1055
ENST00000567636.1,1,pseudogene,2972
ENST00000408694.1,1,miRNA,81
ENST00000578349.1,2,lincRNA,1301
ENST00000358095.4,4,protein_coding,39193
ENST00000426194.1,4,protein_coding,4619
ENST00000583612.1,3,antisense,6987
ENST00000582239.1,4,antisense,21824
ENST00000578782.1,2,antisense,3190
ENST00000579160.1,2,antisense,1214
ENST00000580366.1,3,antisense,103153
ENST00000580071.1,4,antisense,3924
ENST00000583550.1,3,protein_coding,2911
ENST00000591558.1,2,lincRNA,26065
ENST00000362334.1,1,misc_RNA,102
ENST00000587528.1,2,antisense,1797
ENST00000590846.1,3,protein_coding,1621
ENST00000596954.1,5,antisense,29869
ENST00000601125.1,13,protein_coding,70159
ENST00000269192.7,16,protein_coding,69614
ENST00000591182.1,14,protein_coding,69620
ENST00000597674.1,8,protein_coding,48589
ENST00000556414.3,14,protein_coding,69447
ENST00000599844.1,8,protein_coding,47714
ENST00000408482.1,1,miRNA,86
ENST00000590831.2,6,protein_coding,15307
ENST00000592449.1,2,protein_coding,9052
ENST00000590793.1,3,protein_coding,11785
ENST00000591206.1,3,protein_coding,3064
ENST00000330501.7,4,protein_coding,6153
ENST00000589420.1,6,protein_coding,26083
ENST00000261333.6,6,protein_coding,17340
ENST00000355632.4,5,protein_coding,18173
ENST00000585800.1,3,protein_coding,3013
ENST00000592264.1,3,protein_coding,16005
ENST00000333206.5,4,protein_coding,39141
ENST00000420878.3,5,protein_coding,39165
ENST00000589178.1,4,protein_coding,29555
ENST00000383091.2,5,protein_coding,27105
ENST00000601405.1,2,protein_coding,1089
ENST00000592278.1,3,protein_coding,26637
ENST00000586922.2,2,lincRNA,9335
ENST00000588832.1,2,protein_coding,888
ENST00000399070.3,3,pseudogene,20485
ENST00000261332.6,4,protein_coding,12245
ENST00000589881.1,3,protein_coding,8428
ENST00000399061.3,4,protein_coding,12230
ENST00000306346.1,5,protein_coding,10641
ENST00000589332.1,4,protein_coding,8867
ENST00000586687.1,3,protein_coding,4508
ENST00000592173.1,5,protein_coding,45704
ENST00000334598.7,5,protein_coding,29659
ENST00000590757.1,2,protein_coding,29571
ENST00000441607.2,7,protein_coding,29481
ENST00000586489.1,5,protein_coding,29066
ENST00000593078.1,1,sense_intronic,1699
ENST00000269195.5,11,protein_coding,57275
ENST00000591081.1,2,protein_coding,9946
ENST00000537549.1,12,protein_coding,55125
